id,name,date,time,weekday,start_datetime_local,city,location,locations,time_bucket,company,primary_host,cohosts,all_hosts,host_keys,invite_only,sponsor_tier,event_url,partiful_id,source_url,diff_type,opportunity_score,tier,rationale
6815,Tech Week City Hall: A Fireside Chat with City Council Speaker Julie Menin,2026-10-05,12:00:00,Monday,2026-10-05 12:00,New York City,Tribeca,Tribeca,Noon,New York City Council,New York City Council,a16z,New York City Council; a16z,new-york-city-council; a16z,False,,https://partiful.com/e/D901huF1IbzkfBRq0ikx,D901huF1IbzkfBRq0ikx,https://www.tech-week.com/calendar/nyc,added,31,C,"high-signal format; downtown convenient; early-week push, outside June Tech Week, midday; open/rsvp"
6292,Venture Point Legal Office Hours and Happy Hours,2026-06-01,15:00:00,Monday,2026-06-01 15:00,New York City,SoHo,SoHo,Afternoon,Venture Point Legal,Venture Point Legal,,Venture Point Legal,venture-point-legal,False,,https://partiful.com/e/MqjofFn5eLPZywUqKfdQ,MqjofFn5eLPZywUqKfdQ,https://www.tech-week.com/calendar/nyc,added,30,C,"off-ICP vertical; downtown convenient; early-week push, afternoon; open/rsvp"
6200,Japan x NYC Startup Mixer @ Jungle of Invention,2026-06-01,18:00:00,Monday,2026-06-01 18:00,New York City,Brooklyn,Brooklyn,Evening,FreakOut HD,FreakOut HD,,FreakOut HD,freakout-hd,False,,https://partiful.com/e/k0Z3WGdanIGHlTsvsAqW,k0Z3WGdanIGHlTsvsAqW,https://www.tech-week.com/calendar/nyc,added,30,C,"networking format; less convenient; early-week push, evening; open/rsvp"
6658,Founders Run & Coffee!,2026-06-02,07:00:00,Tuesday,2026-06-02 07:00,New York City,West Village,West Village,Morning,Founder House,Founder House,,Founder House,the-founders-house,False,,https://partiful.com/e/O53OgLYjmATsfG8LtciO,O53OgLYjmATsfG8LtciO,https://www.tech-week.com/calendar/nyc,added,30,C,"founders/operators; near downtown; peak Tuesday, morning, very early; open/rsvp"
6610,Cook with Cursor,2026-06-02,09:00:00,Tuesday,2026-06-02 09:00,New York City,SoHo,SoHo,Morning,Cursor,Cursor,,Cursor,cursor,False,,https://partiful.com/e/Xv4PHzfI7e2cuFQzaf1D,Xv4PHzfI7e2cuFQzaf1D,https://www.tech-week.com/calendar/nyc,added,30,C,"downtown convenient; peak Tuesday, morning, early; open/rsvp"
6825,AWS x Flybridge Bodega Takeover,2026-06-03,08:00:00,Wednesday,2026-06-03 08:00,New York City,Nomad,Nomad,Morning,AWS,AWS,Flybridge Capital Partners,AWS; Flybridge Capital Partners,aws; flybridge-capital-partners,False,gold,https://partiful.com/e/eaZmQ8Q59gAVMctgHXiQ,eaZmQ8Q59gAVMctgHXiQ,https://www.tech-week.com/calendar/nyc,added,30,C,"near downtown; peak Wednesday, morning, very early; gold sponsor; open/rsvp"
6617,Be Our Guest: Podcast Live Recording,2026-06-03,10:00:00,Wednesday,2026-06-03 10:00,New York City,Flatiron,Flatiron,Morning,Mikhail Agency,Mikhail Agency,,Mikhail Agency,mikhail-agency,False,,https://partiful.com/e/QV9Nll6J0cO4WSUDjgZX,QV9Nll6J0cO4WSUDjgZX,https://www.tech-week.com/calendar/nyc,added,30,C,"near downtown; peak Wednesday, morning; open/rsvp"
6285,"Capital, Wealth, and Wellbeing - building while staying sane",2026-06-03,10:30:00,Wednesday,2026-06-03 10:30,New York City,Flatiron,Flatiron,Morning,The Capital Flex,The Capital Flex,UBS,The Capital Flex; UBS,the-capital-flex; ubs,False,,https://partiful.com/e/Wq012xH2oUKVTG0dNneU,Wq012xH2oUKVTG0dNneU,https://www.tech-week.com/calendar/nyc,added,30,C,"near downtown; peak Wednesday, morning; open/rsvp"
5203,GP-LP Tech Week Mixer,2026-06-03,18:30:00,Wednesday,2026-06-03 18:30,New York City,Midtown,Midtown,Evening,The Kairos Circle,The Kairos Circle,,The Kairos Circle,the-kairos-circle,False,,https://partiful.com/e/li3OTq6DQintDXxppVK8,li3OTq6DQintDXxppVK8,https://www.tech-week.com/calendar/nyc,added,30,C,"networking format; investor-heavy; midtown reachable; peak Wednesday, evening; open/rsvp"
6546,"The ""Real Impact"" Angle (Focuses on Applied AI) The Hook: The AI Shift: From Hype to Applied Business Value.",2026-06-04,09:15:00,Thursday,2026-06-04 09:15,New York City,Midtown,Midtown,Morning,Consulate General of Argentina in New York,Consulate General of Argentina in New York,,Consulate General of Argentina in New York,consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/bFWbEF02HO3vpXGLOmMH,bFWbEF02HO3vpXGLOmMH,https://www.tech-week.com/calendar/nyc,added,30,C,"AI/agents; midtown reachable; Thursday density, morning, early; open/rsvp"
6530,Post-Westphalia: The Future of Money and Nation States,2026-06-04,19:00:00,Thursday,2026-06-04 19:00,New York City,East Village,East Village,Evening,Macktez,Macktez,,Macktez,macktez,True,,,,https://www.tech-week.com/calendar/nyc,added,30,C,"downtown convenient; Thursday density, evening; invite-only"
6478,"Ekoparty: Argentina’s Cybersecurity Ecosystem, Talent, Startups, and Regional Expansion",2026-06-05,11:00:00,Friday,2026-06-05 11:00,New York City,Midtown,Midtown,Morning,Ekoparty Security Conference,Ekoparty Security Conference,Consulate General of Argentina in New York,Ekoparty Security Conference; Consulate General of Argentina in New York,ekoparty-security-conference; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/9H9IsgkJAWIo4dUMlqmO,9H9IsgkJAWIo4dUMlqmO,https://www.tech-week.com/calendar/nyc,added,30,C,"enterprise/security; midtown reachable; taper day, morning; open/rsvp"
6435,Vibe Coding Meetup for Designers,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Meatpacking District,Meatpacking District,Evening,NYC Design Community,NYC Design Community,,NYC Design Community,nyc-design-community,False,,https://partiful.com/e/4Qp4a2zWqGDfkbMlBq59,4Qp4a2zWqGDfkbMlBq59,https://www.tech-week.com/calendar/nyc,added,30,C,"reasonable Manhattan; taper day, evening; open/rsvp"
6500,Duct Tape and GPUs: How AI is Being Used to Stitch PE Rollups Together,2026-06-06,13:00:00,Saturday,2026-06-06 13:00,New York City,Midtown,Midtown,Afternoon,Tallaris Partners,Tallaris Partners,,Tallaris Partners,tallaris-partners,False,,https://partiful.com/e/sM2xFUYglx4DTIZZrw3S,sM2xFUYglx4DTIZZrw3S,https://www.tech-week.com/calendar/nyc,added,30,C,"AI/agents; midtown reachable; weekend, afternoon; open/rsvp"
6537,Servipro the future of On Demand Services,2026-06-01,14:30:00,Monday,2026-06-01 14:30,New York City,Central Park,Central Park,Afternoon,Servipro,Servipro,Consulate General of Argentina in New York,Servipro; Consulate General of Argentina in New York,servipro; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/LSj9Pfuz86SEiUvjvtNt,LSj9Pfuz86SEiUvjvtNt,https://www.tech-week.com/calendar/nyc,added,29,D,"neutral location; early-week push, afternoon; open/rsvp"
6475,a16z Tech Week Sponsor Luncheon,2026-06-03,12:00:00,Wednesday,2026-06-03 12:00,New York City,Tribeca,Tribeca,Noon,a16z,a16z,,a16z,a16z,True,,,,https://www.tech-week.com/calendar/nyc,added,29,D,"downtown convenient; peak Wednesday, midday; invite-only"
6326,Just Build It: Vibe Coding Lab for Founders,2026-06-04,09:30:00,Thursday,2026-06-04 09:30,New York City,Flatiron,Flatiron,Morning,Vibe Code Mama,Vibe Code Mama,,Vibe Code Mama,vibe-code-mama,False,,https://partiful.com/e/ERKlFfoI0Tbw9CKCvFnj,ERKlFfoI0Tbw9CKCvFnj,https://www.tech-week.com/calendar/nyc,added,29,D,"founders/operators; near downtown; Thursday density, morning, early; open/rsvp"
6752,NY TECH WEEK: PHOTOS & BRANDING EXPERIENCE,2026-06-04,10:00:00,Thursday,2026-06-04 10:00,New York City,East Village,East Village,Morning,Vinrelo,Vinrelo,Bussalenz Media,Vinrelo; Bussalenz Media,vinrelo; bussalenz-media,False,,https://partiful.com/e/Yeub3FdGWyhtwhpIwUOm,Yeub3FdGWyhtwhpIwUOm,https://www.tech-week.com/calendar/nyc,added,29,D,"downtown convenient; Thursday density, morning; open/rsvp"
6503,Women in Tech Collective,2026-06-04,14:00:00,Thursday,2026-06-04 14:00,New York City,Midtown,Midtown,Afternoon,Per Scholas New York,Per Scholas New York,New Women New Yorkers,Per Scholas New York; New Women New Yorkers,per-scholas-new-york; new-women-new-yorkers,False,,https://partiful.com/e/9qwEMzu2QRBGEzchXnPL,9qwEMzu2QRBGEzchXnPL,https://www.tech-week.com/calendar/nyc,added,29,D,"midtown reachable; Thursday density, afternoon; open/rsvp"
6429,Giga Energy's Power Hour @ New York TechWeek,2026-06-01,16:00:00,Monday,2026-06-01 16:00,New York City,Flatiron,Flatiron,Afternoon,Giga Energy,Giga Energy,,Giga Energy,giga-energy,False,,https://partiful.com/e/0vnZ8PxenDVeYECu3FXi,0vnZ8PxenDVeYECu3FXi,https://www.tech-week.com/calendar/nyc,added,28,D,"off-ICP vertical; near downtown; early-week push, afternoon; open/rsvp"
6603,Vanderbilt Founders x Investors Breakfast,2026-06-02,08:00:00,Tuesday,2026-06-02 08:00,New York City,Chelsea,Chelsea,Morning,Vanderbilt Center for Entrepreneurship,Vanderbilt Center for Entrepreneurship,,Vanderbilt Center for Entrepreneurship,vanderbilt-center-for-entrepreneurship,False,,https://partiful.com/e/56JZd57ccfmBIPipRzxG,56JZd57ccfmBIPipRzxG,https://www.tech-week.com/calendar/nyc,added,28,D,"founders/operators; reasonable Manhattan; peak Tuesday, morning, very early; open/rsvp"
6513,The New Money Builders: Fintech and Venture Capital in Latin America,2026-06-03,09:15:00,Wednesday,2026-06-03 09:15,New York City,Midtown,Midtown,Morning,Consulate General of Argentina in New York,Consulate General of Argentina in New York,,Consulate General of Argentina in New York,consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/qRPqQEngVH26DukCxojf,qRPqQEngVH26DukCxojf,https://www.tech-week.com/calendar/nyc,added,28,D,"leaders/builders; midtown reachable; peak Wednesday, morning, early; open/rsvp"
6425,Non-Alcoholic Happy Hour @ Soft Bar,2026-06-04,17:00:00,Thursday,2026-06-04 17:00,New York City,Brooklyn,Brooklyn,Evening,Steady,Steady,,Steady,steady,False,,https://partiful.com/e/9pSmQHu2ooiZAvj7RoVV,9pSmQHu2ooiZAvj7RoVV,https://www.tech-week.com/calendar/nyc,added,28,D,"networking format; less convenient; Thursday density, evening; open/rsvp"
4996,The AI x Sustainability Paradox: Using Climate AI Responsibly,2026-06-02,09:00:00,Tuesday,2026-06-02 09:00,New York City,Midtown,Midtown,Morning,Women in Cleantech & Sustainability,Women in Cleantech and Sustainability,,Women in Cleantech and Sustainability,women-in-cleantech-and-sustainability,False,,https://partiful.com/e/oAkb6sUA678cbVtfJaKL,oAkb6sUA678cbVtfJaKL,https://www.tech-week.com/calendar/nyc,added,27,D,"AI/agents; off-ICP vertical; midtown reachable; peak Tuesday, morning, early; open/rsvp"
6343,2026 NY K-Tech Demo Day,2026-06-02,10:00:00,Tuesday,2026-06-02 10:00,New York City,Midtown,Midtown,Morning,Korea SMEs and Startups Agency (KOSME),Korea SMEs and Startups Agency (KOSME),"Witness Creative Partners Inc.; ENOV SOLUTION, INC","Korea SMEs and Startups Agency (KOSME); Witness Creative Partners Inc.; ENOV SOLUTION, INC",korea-smes-and-startups-agency-kosme; witness-creative-partners-inc; enov-solution-inc,False,,https://partiful.com/e/gti2RppRB4R62eRuHQ6h,gti2RppRB4R62eRuHQ6h,https://www.tech-week.com/calendar/nyc,added,27,D,"midtown reachable; peak Tuesday, morning; open/rsvp"
117,FUTURE TITANS LP/GP Movie Night: The Big Short (with Greg Lippmann live commentary),2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Rock Yard Ventures,Rock Yard Ventures,,Rock Yard Ventures,rock-yard-ventures,False,,https://partiful.com/e/JWVWOaAPymS8WRbP2g5T,JWVWOaAPymS8WRbP2g5T,https://www.tech-week.com/calendar/nyc,added,27,D,"investor-heavy; midtown reachable; peak Tuesday, evening; open/rsvp"
6509,Hitlab NYC Tech Week Cocktail Hour,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,SoHo,SoHo,Evening,Healthcare Innovation and Technology Lab,Healthcare Innovation and Technology Lab,,Healthcare Innovation and Technology Lab,healthcare-innovation-and-technology-lab,True,,,,https://www.tech-week.com/calendar/nyc,added,27,D,"healthcare vertical; downtown convenient; peak Tuesday, evening; invite-only"
6464,The Board Member Club Summer Gala,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Wall Street Capital Partners,Wall Street Capital Partners,Metaterra,Wall Street Capital Partners; Metaterra,wall-street-capital-partners; metaterra,True,,,,https://www.tech-week.com/calendar/nyc,added,27,D,"midtown reachable; peak Wednesday, evening; invite-only"
6504,The Board Member Club Summer Gala,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Wall Street Capital Partners,Wall Street Capital Partners,Metaterra,Wall Street Capital Partners; Metaterra,wall-street-capital-partners; metaterra,True,,,,https://www.tech-week.com/calendar/nyc,added,27,D,"midtown reachable; peak Wednesday, evening; invite-only"
5875,Tech Adda at NYC Tech Week,2026-06-03,18:00:00,Wednesday,2026-06-03 18:00,New York City,Queens,Queens,Evening,SJ Innovation,SJ Innovation,,SJ Innovation,sj-innovation,False,,https://partiful.com/e/OhUsbOxXZolx8sPIhXZy,OhUsbOxXZolx8sPIhXZy,https://www.tech-week.com/calendar/nyc,added,27,D,"less convenient; peak Wednesday, evening; open/rsvp"
6516,VC Records,2026-06-03,19:00:00,Wednesday,2026-06-03 19:00,New York City,Brooklyn,Brooklyn,Evening,401 Accelerator,401 Accelerator,Morrison Foerster; Persea Ventures,401 Accelerator; Morrison Foerster; Persea Ventures,401-accelerator; morrison-foerster; persea-ventures,False,,https://partiful.com/e/bbIszpVK8KGM5XvYIUH3,bbIszpVK8KGM5XvYIUH3,https://www.tech-week.com/calendar/nyc,added,27,D,"less convenient; peak Wednesday, evening; open/rsvp"
6448,Bring Your Product. We'll Break It.,2026-06-04,10:30:00,Thursday,2026-06-04 10:30,New York City,Flatiron,Flatiron,Morning,Tequity,Tequity,,Tequity,tequity,False,,https://partiful.com/e/yLzERjsutx3rP8h0Dw3m,yLzERjsutx3rP8h0Dw3m,https://www.tech-week.com/calendar/nyc,added,27,D,"near downtown; Thursday density, morning; open/rsvp"
6612,AI-First Product Enablement: Scaling GTM Assets from Weeks to Seconds,2026-06-04,16:15:00,Thursday,2026-06-04 16:15,New York City,Midtown,Midtown,Afternoon,Nodus,Nodus,Consulate General of Argentina in New York,Nodus; Consulate General of Argentina in New York,nodus; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/9EErpQOcDpw3irxtNFtK,9EErpQOcDpw3irxtNFtK,https://www.tech-week.com/calendar/nyc,added,27,D,"AI/agents; marketing/GTM/creator; midtown reachable; Thursday density, afternoon; open/rsvp"
6626,After Hours: Fashion x Tech Rooftop Mixer,2026-06-04,17:00:00,Thursday,2026-06-04 17:00,New York City,Chelsea,Chelsea,Evening,99 yards,99 yards,,99 yards,99-yards,False,,https://partiful.com/e/ZefsGtWMJ6PuHQuOmOI3,ZefsGtWMJ6PuHQuOmOI3,https://www.tech-week.com/calendar/nyc,added,27,D,"networking format; consumer/lifestyle; reasonable Manhattan; Thursday density, evening; open/rsvp"
6614,Female Founders Bagels + Debrief,2026-06-07,12:00:00,Sunday,2026-06-07 12:00,New York City,Flatiron,Flatiron,Noon,Narrativ by AK,Narrativ by AK,,Narrativ by AK,narrativ-by-ak,False,,https://partiful.com/e/7xZ5QvSj15tyv8hkEQgh,7xZ5QvSj15tyv8hkEQgh,https://www.tech-week.com/calendar/nyc,added,27,D,"founders/operators; near downtown; weekend, midday; open/rsvp"
6450,How To Get Your First 1000 Customers: A Zero To One Hands-On Workshop,2026-06-01,17:30:00,Monday,2026-06-01 17:30,New York City,Brooklyn,Brooklyn,Evening,No BS Startup Coach,No BS Startup Coach,,No BS Startup Coach,no-bs-startup-coach,False,,https://partiful.com/e/7ZDTUGm5kB3iRZj9S5zc,7ZDTUGm5kB3iRZj9S5zc,https://www.tech-week.com/calendar/nyc,added,26,D,"less convenient; early-week push, evening; open/rsvp"
6275,Founders House - Investing in Health & Wellness Panel,2026-06-02,14:00:00,Tuesday,2026-06-02 14:00,New York City,Midtown,Midtown,Afternoon,Founders House,Founder House,,Founder House,the-founders-house,False,,https://partiful.com/e/f6DKCMI3i7t7nfuZ36LZ,f6DKCMI3i7t7nfuZ36LZ,https://www.tech-week.com/calendar/nyc,added,26,D,"founders/operators; wellness/social; midtown reachable; peak Tuesday, afternoon; open/rsvp"
6164,"Exit Planning - Trust & Estate Planning, Tax Loss Harvesting, & More",2026-06-03,11:00:00,Wednesday,2026-06-03 11:00,New York City,Midtown,Midtown,Morning,Rockefeller Global Family Office,Rockefeller Global Family Office,,Rockefeller Global Family Office,rockefeller-global-family-office,False,,https://partiful.com/e/cawhwSDIOeQin6tGsDuU,cawhwSDIOeQin6tGsDuU,https://www.tech-week.com/calendar/nyc,added,26,D,"midtown reachable; peak Wednesday, morning; open/rsvp"
6641,Breakfast: Building AI Companies When the Stakes Have Never Been Higher,2026-06-04,08:30:00,Thursday,2026-06-04 08:30,New York City,East Village,East Village,Morning,Gamma,Gamma,,Gamma,gamma,True,,,,https://www.tech-week.com/calendar/nyc,added,26,D,"AI/agents; downtown convenient; Thursday density, morning, very early; invite-only"
4209,Stable Summit IV: New York City,2026-06-04,09:00:00,Thursday,2026-06-04 09:00,New York City,SoHo,SoHo,Morning,Stable Summit,Stable Summit,,Stable Summit,stable-summit,False,,https://partiful.com/e/JBz0cmetzCNNmrxKhAfI,JBz0cmetzCNNmrxKhAfI,https://www.tech-week.com/calendar/nyc,added,26,D,"downtown convenient; Thursday density, morning, early; open/rsvp"
6528,Happy Hour x Soho Works,2026-06-04,16:00:00,Thursday,2026-06-04 16:00,New York City,Brooklyn,Brooklyn,Afternoon,Tacos & Trends hosted by MADE Trends,Tacos & Trends,,Tacos & Trends,tacos-trends,False,,https://partiful.com/e/hDKxAgHY63MzSrmj4pv3,hDKxAgHY63MzSrmj4pv3,https://www.tech-week.com/calendar/nyc,added,26,D,"networking format; less convenient; Thursday density, afternoon; open/rsvp"
6336,11-11 Venture Building Sprint: Tech Week Edition by Madeline & Co. + Excelsior Edge Ventures,2026-06-05,11:00:00,Friday,2026-06-05 11:00,New York City,Financial District,Financial District,Morning,Madeline & Co.,Madeline & Co.,Excelsior Edge Ventures,Madeline & Co.; Excelsior Edge Ventures,madeline-co; excelsior-edge-ventures,False,,https://partiful.com/e/qyk65dBFAtgDutz68VMK,qyk65dBFAtgDutz68VMK,https://www.tech-week.com/calendar/nyc,added,26,D,"downtown convenient; taper day, morning; open/rsvp"
5097,Too Young to Lead? How to Win in Tech Anyway,2026-06-05,14:00:00,Friday,2026-06-05 14:00,New York City,Midtown,Midtown,Afternoon,Smadlytics Inc,Smadlytics Inc,,Smadlytics Inc,smadlytics-inc,False,,https://partiful.com/e/M066UywP0GahJpN3RtDM,M066UywP0GahJpN3RtDM,https://www.tech-week.com/calendar/nyc,added,26,D,"midtown reachable; taper day, afternoon; open/rsvp"
6542,Structuring for Global Capital: How Argentina's Digital Zones Can Compete with Dubai and Estonia,2026-06-05,14:30:00,Friday,2026-06-05 14:30,New York City,Midtown,Midtown,Afternoon,Andén Tech,Andén Tech,Consulate General of Argentina in New York,Andén Tech; Consulate General of Argentina in New York,anden-tech; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/ZT09j5tN5H4GPqoEYnwJ,ZT09j5tN5H4GPqoEYnwJ,https://www.tech-week.com/calendar/nyc,added,26,D,"midtown reachable; taper day, afternoon; open/rsvp"
6306,Pet Tech Meet Up NYC,2026-06-05,17:00:00,Friday,2026-06-05 17:00,New York City,Central Park,Central Park,Evening,Pync Inc.,Pync Inc.,,Pync Inc.,pync-inc,False,,https://partiful.com/e/DbJ8hrweBskIasfuf4cM,DbJ8hrweBskIasfuf4cM,https://www.tech-week.com/calendar/nyc,added,26,D,"neutral location; taper day, evening; open/rsvp"
6311,South Asian Collective,2026-06-06,17:30:00,Saturday,2026-06-06 17:30,New York City,Midtown,Midtown,Evening,American South Asian Network (ASAN),American South Asian Network (ASAN),,American South Asian Network (ASAN),american-south-asian-network-asan,False,,https://partiful.com/e/TTOsCwiWb0y2ox67ZI1h,TTOsCwiWb0y2ox67ZI1h,https://www.tech-week.com/calendar/nyc,added,26,D,"networking format; midtown reachable; weekend, evening; open/rsvp"
6591,GFC Central Park Coffee Walk // NY Tech Week Edition,2026-06-01,09:00:00,Monday,2026-06-01 09:00,New York City,Central Park,Central Park,Morning,German Founders Club,German Founders Club,,German Founders Club,german-founders-club,False,,https://partiful.com/e/TWRplmkXTwYNEQHHM1VF,TWRplmkXTwYNEQHHM1VF,https://www.tech-week.com/calendar/nyc,added,25,D,"founders/operators; neutral location; early-week push, morning, early; open/rsvp"
6619,Why Argentina? Key Facts About Argentina's Knowledge-Based Economy. Zoom in: Argentina Delivers,2026-06-01,11:00:00,Monday,2026-06-01 11:00,New York City,Midtown,Midtown,Morning,Argencon,Argencon,Consulate General of Argentina in New York,Argencon; Consulate General of Argentina in New York,argencon; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/WJDHl4NiUwrLHeQxBi7S,WJDHl4NiUwrLHeQxBi7S,https://www.tech-week.com/calendar/nyc,added,25,D,"midtown reachable; early-week push, morning; open/rsvp"
6276,Founders House Launch,2026-06-03,06:30:00,Wednesday,2026-06-03 06:30,New York City,Midtown,Midtown,Morning,Founders House,Founder House,,Founder House,the-founders-house,False,,https://partiful.com/e/IJIotns2Lp1I4BmGGVJ9,IJIotns2Lp1I4BmGGVJ9,https://www.tech-week.com/calendar/nyc,added,25,D,"founders/operators; midtown reachable; peak Wednesday, morning, very early; open/rsvp"
6449,How To Raise VC Like A Pro: A Zero To One Hands-On Workshop,2026-06-03,13:30:00,Wednesday,2026-06-03 13:30,New York City,Brooklyn,Brooklyn,Afternoon,No BS Startup Coach,No BS Startup Coach,,No BS Startup Coach,no-bs-startup-coach,False,,https://partiful.com/e/yt2GcDfBv98EmNcUpITD,yt2GcDfBv98EmNcUpITD,https://www.tech-week.com/calendar/nyc,added,25,D,"less convenient; peak Wednesday, afternoon; open/rsvp"
6638,Creators x Marketers Margarita Mixer,2026-06-04,17:00:00,Thursday,2026-06-04 17:00,New York City,Chelsea,Chelsea,Evening,Smooth Media,Smooth Media,,Smooth Media,smooth-media,False,,https://partiful.com/e/QMtFhbrAzUpHSHdfBM8O,QMtFhbrAzUpHSHdfBM8O,https://www.tech-week.com/calendar/nyc,added,25,D,"networking format; marketing/GTM/creator; reasonable Manhattan; Thursday density, evening; open/rsvp"
6273,Founders House - Launch,2026-06-01,06:30:00,Monday,2026-06-01 06:30,New York City,Midtown,Midtown,Morning,Founder,Founder,,Founder,founder,False,,https://partiful.com/e/Ol2qfN9cV1M4bsImhMJy,Ol2qfN9cV1M4bsImhMJy,https://www.tech-week.com/calendar/nyc,added,24,D,"founders/operators; midtown reachable; early-week push, morning, very early; open/rsvp"
6632,The Argentine Edge: From Deep Tech to Global Scale,2026-06-02,09:15:00,Tuesday,2026-06-02 09:15,New York City,Midtown,Midtown,Morning,Consulate General of Argentina in New York,Consulate General of Argentina in New York,,Consulate General of Argentina in New York,consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/BlZgZXgnXauVuQtAvgTc,BlZgZXgnXauVuQtAvgTc,https://www.tech-week.com/calendar/nyc,added,24,D,"midtown reachable; peak Tuesday, morning, early; open/rsvp"
6352,The Founding Table: Brunch & Spa Experience,2026-06-03,08:30:00,Wednesday,2026-06-03 08:30,New York City,Flatiron,Flatiron,Morning,Persona,Persona,,Persona,persona,False,,https://partiful.com/e/bkKnnXki0QaAP3cUZvPD,bkKnnXki0QaAP3cUZvPD,https://www.tech-week.com/calendar/nyc,added,24,D,"near downtown; peak Wednesday, morning, very early; open/rsvp"
6593,Female Founders Breakfast - Cap Table Management,2026-06-03,10:00:00,Wednesday,2026-06-03 10:00,New York City,Midtown,Midtown,Morning,Foundess,Foundess,Founder House; Carta,Foundess; Founder House; Carta,foundess; the-founders-house; carta,True,,,,https://www.tech-week.com/calendar/nyc,added,24,D,"founders/operators; midtown reachable; peak Wednesday, morning; invite-only"
6390,THE INTELLIGENT ATELIER,2026-06-03,18:00:00,Wednesday,2026-06-03 18:00,New York City,Midtown,Midtown,Evening,99 yards,99 yards,Digital Fashion week,99 yards; Digital Fashion week,99-yards; digital-fashion-week,False,,https://partiful.com/e/PkSJvLVvmR0oviZ0C0IT,PkSJvLVvmR0oviZ0C0IT,https://www.tech-week.com/calendar/nyc,added,24,D,"consumer/lifestyle; midtown reachable; peak Wednesday, evening; open/rsvp"
6548,"Debugging the NYC Rental: Using Data to Escape ""The Zero Data Decision""",2026-06-03,19:00:00,Wednesday,2026-06-03 19:00,New York City,Virtual (NYC),Virtual (NYC),Evening,"Houstory, LLC","Houstory, LLC",,"Houstory, LLC",houstory-llc,False,,https://partiful.com/e/67csjJfCRZMu8aQL8xes,67csjJfCRZMu8aQL8xes,https://www.tech-week.com/calendar/nyc,added,24,D,"virtual; peak Wednesday, evening; open/rsvp"
6165,Physical AI and the Connected Industry,2026-06-04,08:30:00,Thursday,2026-06-04 08:30,New York City,Flatiron,Flatiron,Morning,Blackhorn Ventures,Blackhorn Ventures,Holman Ventures,Blackhorn Ventures; Holman Ventures,blackhorn-ventures; holman-ventures,True,,,,https://www.tech-week.com/calendar/nyc,added,24,D,"AI/agents; near downtown; Thursday density, morning, very early; invite-only"
6647,The Venture Studio Playbook,2026-06-04,09:00:00,Thursday,2026-06-04 09:00,New York City,Flatiron,Flatiron,Morning,Fenwick,Fenwick,,Fenwick,fenwick,False,,https://partiful.com/e/LHa7ajTxQ2ocA6PaKy6j,LHa7ajTxQ2ocA6PaKy6j,https://www.tech-week.com/calendar/nyc,added,24,D,"near downtown; Thursday density, morning, early; open/rsvp"
6579,UES Parents in Tech - Central Park Meetup w/ Your Kids,2026-06-04,17:00:00,Thursday,2026-06-04 17:00,New York City,Upper East Side,Upper East Side,Evening,Alison Go,Alison Go,Narwhalim; First Citizens,Alison Go; Narwhalim; First Citizens,alison-go; narwhalim; first-citizens,False,,https://partiful.com/e/6dWzjKVsM4dwYn1nHfYv,6dWzjKVsM4dwYn1nHfYv,https://www.tech-week.com/calendar/nyc,added,24,D,"less convenient; Thursday density, evening; open/rsvp"
6385,Vibe Code & Sip: Presented By Vibe Connect & Zo Computer,2026-06-04,18:00:00,Thursday,2026-06-04 18:00,New York City,Brooklyn,Brooklyn,Evening,Vibe Connect,Vibe Connect,Zo Computer,Vibe Connect; Zo Computer,vibe-connect; zo-computer,False,,https://partiful.com/e/Olyu7D14YnCyJUUWTdbo,Olyu7D14YnCyJUUWTdbo,https://www.tech-week.com/calendar/nyc,added,24,D,"less convenient; Thursday density, evening; open/rsvp"
6525,Pydantic at NY Tech Week,2026-06-04,18:00:00,Thursday,2026-06-04 18:00,New York City,Midtown,Midtown,Evening,Pydantic,Pydantic,,Pydantic,pydantic,True,,,,https://www.tech-week.com/calendar/nyc,added,24,D,"midtown reachable; Thursday density, evening; invite-only"
6633,Legal Tech Mix & Mingle,2026-06-04,18:00:00,Thursday,2026-06-04 18:00,New York City,Midtown,Midtown,Evening,Clio,Clio,,Clio,clio,False,,https://partiful.com/e/zfoERhqNuTZjpq3mhfPX,zfoERhqNuTZjpq3mhfPX,https://www.tech-week.com/calendar/nyc,added,24,D,"off-ICP vertical; midtown reachable; Thursday density, evening; open/rsvp"
